"cidade";"ID"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO DOM MIGUEL DE LIMA VALVERDE (26054043)"
"Pernambuco";"ESCOLA DOM VITAL - CARUARU (26054060)"
"Caruaru (PE)";"ESCOLA MUNICIPAL EVANGELICA REVERENDO GENESIO CAMPOS (26054078)"
"Pernambuco";"ESCOLA FELISBERTO CARVALHO (26054094)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO MARIA AUXILIADORA LIBERATO (26054140)"
"Caruaru (PE)";"ESCOLA MUNICIPAL ANTONIA MARIA DA CONCEICAO COSTA (26054191)"
"Caruaru (PE)";"ESCOLA MUNICIPAL ANTONIO MARTINS (26054205)"
"Caruaru (PE)";"ESCOLA MUNICIPAL BELISIO CORDULA (26054213)"
"Caruaru (PE)";"ESCOLA MUNICIPAL DOM MIGUEL SEVERINO DE LIMA (26054256)"
"Caruaru (PE)";"ESCOLA MUNICIPAL DR OSCAR BARRETO (26054272)"
"Caruaru (PE)";"ESCOLA MUNICIPAL DR TABOSA DE ALMEIDA (26054299)"
"Caruaru (PE)";"ESCOLA MUNICIPAL FRANCELINO GUILHERME DE AZEVEDO (26054302)"
"Caruaru (PE)";"ESCOLA MUNICIPAL JOAO LUIZ TORRES (26054345)"
"Caruaru (PE)";"ESCOLA MUNICIPAL JOSE ANTONIO DE LEMOS (26054370)"
"Caruaru (PE)";"ESCOLA MUNICIPAL JOSE BARBOSA (26054388)"
"Caruaru (PE)";"ESCOLA MUNICIPAL JOSE RAIMUNDO SOBRINHO (26054434)"
"Caruaru (PE)";"ESCOLA MUNICIPAL MAJOR SINVAL (26054469)"
"Caruaru (PE)";"ESCOLA MUNICIPAL MANOEL HENRIQUE DA SILVA (26054485)"
"Caruaru (PE)";"ESCOLA MUNICIPAL MANOEL BANDEIRA (26054493)"
"Caruaru (PE)";"ESCOLA MUNICIPAL MARIA JOSE DE FRANCA (26054531)"
"Caruaru (PE)";"ESCOLA MUNICIPAL NOSSA SENHORA APARECIDA (26054558)"
"Caruaru (PE)";"ESCOLA MUNICIPAL PROFESSORA CACILDA SANTOS (26054604)"
"Caruaru (PE)";"ESCOLA MUNICIPAL PROFESSORA EUNICE TABOSA (26054612)"
"Caruaru (PE)";"ESCOLA MUNICIPAL MARIA DE LOURDES PEPEU (26054647)"
"Caruaru (PE)";"ESCOLA MUNICIPAL PROFESSORA MARIA BEZERRA TORRES (26054655)"
"Caruaru (PE)";"ESCOLA MUNICIPAL PROFESSORA MARIA CANDIDA (26054663)"
"Caruaru (PE)";"ESCOLA MUNICIPAL TOME CLAUDINO TORRES (26054698)"
"Caruaru (PE)";"ESCOLA MUNICIPAL SABINO JOSE PEREIRA DA SILVA (26054701)"
"Caruaru (PE)";"ESCOLA MUNICIPAL SAO JUDAS TADEU (26054710)"
"Caruaru (PE)";"ESCOLA MUNICIPAL VICENTE CORREIA (26054728)"
"Caruaru (PE)";"ESCOLA MUNICIPAL ALFREDO PINTO VIEIRA DE MELO (26054736)"
"Caruaru (PE)";"ESCOLA MUNICIPAL MESTRE VITALINO (26054744)"
"Caruaru (PE)";"ESCOLA MUNICIPAL PRESIDENTE KENNEDY (26054752)"
"Caruaru (PE)";"ESCOLA MUNICIPAL PROFESSOR JOSE FLORENCIO LEAO (26054760)"
"Caruaru (PE)";"ESCOLA MUNICIPAL PROFESSORA GIANETE SILVA (26054779)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE ZACARIAS TAVARES (26054809)"
"Pernambuco";"ESCOLA PROFESSORA JESUINA PEREIRA REGO (26054825)"
"Caruaru (PE)";"ESCOLA MUNICIPAL PROFESSOR LEUDO VALENCA (26054841)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR MARIO SETTE (26054850)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR VICENTE MONTEIRO (26054876)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA ADELIA LEAL FERREIRA (26054884)"
"Pernambuco";"ESCOLA PROFESSORA ELISETE LOPES DE LIMA PIRES (26054914)"
"Pernambuco";"ESCOLA PROFESSORA ROSILDA MACIEL VIEIRA (26054949)"
"Pernambuco";"ESCOLA PROFESSOR JOSE BIONE DE ARAUJO (26054965)"
"Caruaru (PE)";"ESCOLA MUNICIPAL PEDRO DE ANDRADE (26054973)"
"Caruaru (PE)";"ESCOLA MUNICIPAL NOSSA SENHORA DE FATIMA (26054990)"
"Pernambuco";"ESCOLA SANTO AMARO (26055040)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR LISBOA (26055082)"
"Caruaru (PE)";"ESCOLAS REUNIDAS DUQUE DE CAXIAS (26055120)"
"Caruaru (PE)";"ESCOLA MUNICIPAL DUQUE DE CAXIAS (26055147)"
"Pernambuco";"ESCOLA JOSE CARLOS FLORENCIO (26055210)"
"Caruaru (PE)";"ESCOLA MUNICIPAL MARIA ANUNCIADA RODRIGUES (26055244)"
"Caruaru (PE)";"ESCOLA MUNICIPAL JOEL PONTES (26055260)"
"Caruaru (PE)";"ESCOLA MUNICIPAL LANDELINO ROCHA (26055279)"
"Caruaru (PE)";"ESCOLA MUNICIPAL MARIA MARTINS DE MELO (26055287)"
"Caruaru (PE)";"ESCOLA MUNICIPAL PAULINA MONTEIRO (26055295)"
"Caruaru (PE)";"ESCOLA MUNICIPAL PROFESSORA SINHAZINHA (26055309)"
"Caruaru (PE)";"ESCOLA MUNICIPAL PEDRO DE SOUZA (26055333)"
"Caruaru (PE)";"ESCOLA REUNIDA CASA DO TRABALHADOR (26055350)"
"Pernambuco";"ESCOLA IRMA SONIA (26055368)"
"Caruaru (PE)";"ESCOLA MUNICIPAL TIPICA RURAL (26055422)"
"Caruaru (PE)";"ESCOLA MUNICIPAL LIONS CLUB (26055465)"
"Pernambuco";"ESCOLA PAULINA MONTEIRO (26055473)"
"Caruaru (PE)";"ESCOLA MUNICIPAL PROFESSOR AUGUSTO TABOSA (26055635)"
"Caruaru (PE)";"ESCOLA MUNICIPAL PROFESSORA GUIOMAR LYRA (26055651)"
"Caruaru (PE)";"ESCOLA MUNICIPAL SANTOS ANJOS (26055724)"
"Caruaru (PE)";"ESCOLA MUNICIPAL ADELINO ALVES DA SILVA (26055740)"
"Caruaru (PE)";"ESCOLA MUNICIPAL DUDA UMBUZEIRO (26055767)"
"Caruaru (PE)";"ESCOLA MUNICIPAL JOAO PATRICIO DE CARVALHO (26055813)"
"Caruaru (PE)";"ESCOLA MUNICIPAL JOAO VENIO DA SILVA (26055848)"
"Caruaru (PE)";"ESCOLA MUNICIPAL JOAQUIM NABUCO (26055864)"
"Caruaru (PE)";"ESCOLA MUNICIPAL LEONOR FELICIDADE DA CONCEICAO (26055880)"
"Caruaru (PE)";"ESCOLA MUNICIPAL MANOEL FELIX DE ALMEIDA (26055902)"
"Caruaru (PE)";"ESCOLA MUNICIPAL MANOEL LIMEIRA (26055910)"
"Caruaru (PE)";"ESCOLA MUNICIPAL MANOEL TRAJANO DE ARRUDA (26055937)"
"Caruaru (PE)";"ESCOLA MUNICIPAL MANOEL VALDEVINO DA SILVA (26055945)"
"Caruaru (PE)";"ESCOLA MUNICIPAL NOSSA SENHORA DAS DORES (26055961)"
"Caruaru (PE)";"ESCOLA MUNICIPAL PADRE ANTONIO FAUSTINO (26055970)"
"Caruaru (PE)";"ESCOLA MUNICIPAL PROFESSORA IVA DO CARMO SILVA (26055996)"
"Caruaru (PE)";"ESCOLA MUNICIPAL SAO JOSE (26056046)"
"Caruaru (PE)";"ESCOLA MUNICIPAL MARIA FELIX DE LIMA (26056070)"
"Caruaru (PE)";"ESCOLA MUNICIPAL JOSE CLEMENTE DE SOUZA (26056089)"
"Caruaru (PE)";"ESCOLA MUNICIPAL FORTUNATO RIBEIRO DA SILVA (26056135)"
"Caruaru (PE)";"ESCOLA MUNICIPAL HELENO LUPICINIO DE CARVALHO (26056151)"
"Caruaru (PE)";"ESCOLA MUNICIPAL JOSE MANOEL DA SILVEIRA (26056178)"
"Caruaru (PE)";"ESCOLA MUNICIPAL JOSE RAIMUNDO PAES DE LIRA (26056186)"
"Caruaru (PE)";"ESCOLA MUNICIPAL JOSEFA MARIA DA CONCEICAO DANDON (26056194)"
"Caruaru (PE)";"ESCOLA MUNICIPAL MARCIONILO SOARES (26056208)"
"Caruaru (PE)";"ESCOLA MUNICIPAL PROFESSORA MARIA EMILIA (26056216)"
"Caruaru (PE)";"ESCOLA MUNICIPAL SANTA REGINA (26056224)"
"Caruaru (PE)";"ESCOLA MUNICIPAL SAO SEVERINO (26056259)"
"Caruaru (PE)";"ESCOLA MUNICIPAL SAO VICENTE DE PAULA (26056267)"
"Caruaru (PE)";"ESCOLA MUNICIPAL FRANCISCO BORGES (26056275)"
"Caruaru (PE)";"ESCOLA MUNICIPAL NATALICE LIMEIRA (26056291)"
"Caruaru (PE)";"ESCOLA MUNICIPAL MARIA ALICE (26056305)"
"Caruaru (PE)";"ESCOLA MUNICIPAL SAO LUIZ GONZAGA (26056313)"
"Caruaru (PE)";"ESCOLA INTERMEDIARIA MARIA DO SOCORRO DE FREITAS (26056330)"
"Caruaru (PE)";"ESCOLA MUNICIPAL ABILIO LUIZ DE TORRES (26056356)"
"Caruaru (PE)";"ESCOLA MUNICIPAL BATISTA DA SILVA (26056364)"
"Caruaru (PE)";"ESCOLA MUNICIPAL CONEGO JULIO CABRAL (26056372)"
"Caruaru (PE)";"ESCOLA MUNICIPAL DONA MARIA DIGNA (26056380)"
"Caruaru (PE)";"ESCOLA MUNICIPAL FRANCISCA MARIA DA CONCEICAO (26056402)"
"Caruaru (PE)";"ESCOLA MUNICIPAL JOAO CURSINO (26056410)"
"Caruaru (PE)";"ESCOLA MUNICIPAL JOAO DEMOCRITO FLORENCIO (26056429)"
"Caruaru (PE)";"ESCOLA MUNICIPAL JOAO XXIII (26056445)"
"Caruaru (PE)";"ESCOLA MUNICIPAL JOSE FAUSTINO VILA NOVA (26056453)"
"Caruaru (PE)";"ESCOLA MUNICIPAL PROFESSORA MARIA DE LOURDES AZEVEDO LIRA (26056488)"
"Caruaru (PE)";"ESCOLA MUNICIPAL DEPUTADA CRISTINA TAVARES (26056526)"
"Pernambuco";"ESCOLA AARAO LINS DE ANDRADE (26056550)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR ANTONIO FARIAS (26056577)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO CLETO CAMPELO (26056623)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO DEVALDO BORGES (26056658)"
"Pernambuco";"ESCOLA GRAVATA (26056674)"
"Pernambuco";"ESCOLA MONSENHOR JOSE ELIAS DE ALMEIDA (26056798)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE LOPES DE SIQUEIRA (26057743)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE DE ALMEIDA MACIEL (26058430)"
"Pernambuco";"ESCOLA ESTADUAL CONEGO OLIMPIO TORRES (26058480)"
"Pernambuco";"ESCOLA ESTADUAL OLAVO BILAC (26058502)"
"Pernambuco";"ESCOLA ESTADUAL CANA BRAVA (26058561)"
"Pernambuco";"ESCOLA ESTADUAL DAMIAO MONTEIRO (26058596)"
"Pernambuco";"ESCOLA JATOBA (26058634)"
"Pernambuco";"ESCOLA JOSE ALVES DE CARVALHO (26058650)"
"Pernambuco";"ESCOLA SANTA RITA (26058758)"
"Pernambuco";"ESCOLA ESTADUAL NOSSA SENHORA DO CARMO (26058782)"
"Pernambuco";"ESCOLA JOAQUIM NABUCO (26058790)"
"Pernambuco";"ESCOLA PROFESSOR ARRUDA MARINHO (26058812)"
"Pernambuco";"ESCOLA ESTADUAL VICENCIA DE SOUZA LIMA (26058863)"
"Pernambuco";"ESCOLA ESTADUAL PADRE CICERO (26058880)"
"Pernambuco";"ESCOLA SAO SEBASTIAO (26058898)"
"Pernambuco";"ESCOLA CACILDA ALMEIDA (26058910)"
"Pernambuco";"ESCOLA DOM ADELMO CAVALCANTI MACHADO (26058936)"
"Pernambuco";"ESCOLA ELIZEU ARAUJO (26058952)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO CRISTO REI (26058960)"
"Pernambuco";"ESCOLA PEDRO QUINQUIM DE ESPINDOLA (26059002)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA MARGARIDA DE LIMA FALCAO (26059088)"
"Pernambuco";"ESCOLA INTERMEDIARIA MONS OLIMPIO TORRES (26059150)"
"Pernambuco";"ESCOLA JOSE NOGUEIRA NETO (26059177)"
"Pernambuco";"ESCOLA PROF� JOSE CARLOS DE LIMA (26059185)"
"Pernambuco";"ESCOLA SAO GERALDO (26059193)"
"Pernambuco";"ESCOLA ESTADUAL SANTA AGUEDA (26059207)"
"Pernambuco";"ESCOLA NOSSA SENHORA APARECIDA (26059231)"
"Pernambuco";"ESCOLA ANTONIO FEITOZA CHALEGRE (26059363)"
"Pernambuco";"ESCOLA ANTONIO MARINHO FALCAO (26059371)"
"Pernambuco";"ESCOLA ANTONIO MONTEIRO LEITE (26059380)"
"Pernambuco";"ESCOLA ANTONIO ZUMBA (26059398)"
"Pernambuco";"ESCOLA ELIZEU LIBERATO DA SILVA (26059436)"
"Pernambuco";"ESCOLA JOAQUIM MOTA VALENCA (26059460)"
"Pernambuco";"ESCOLA INDIGENA ESTADUAL JOSE TIMOTEO DE LIMA (26059479)"
"Pernambuco";"ESCOLA DIONISIO BARBOSA DOS SANTOS (26059576)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO COMENDADOR MANOEL CAETANO DE BRITO (26059789)"
"Pernambuco";"ESCOLA SAO JOAO BATISTA (26060116)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO MANOEL BACELAR (26060124)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO NOSSA SENHORA DE FATIMA (26061023)"
"Pernambuco";"ESCOLA ESTADUAL DOUTOR BENJAMIN CARACIOLO (26061112)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO RODOLFO PAIVA (26061643)"
"Pernambuco";"ESCOLA ELPIDIO BARBOSA MACIEL (26061724)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO AGAMENON MAGALHAES (26062410)"
"Pernambuco";"ESCOLA PIO XII (26062585)"
"Pernambuco";"ESCOLA JOAQUIM RIBEIRO DA ROCHA (26062836)"
"Pernambuco";"ESCOLA FRANCISCO DE ASSIS BARROS (26063280)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE LEITE BARROS (26063310)"
"Pernambuco";"ESCOLA TEOFILO SEVERINO DE ARRUDA (26063522)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO SAO JOSE (26063530)"
"Pernambuco";"ESCOLA JOSE FRANCELINO ARAGAO (26063891)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO LUIZ ALVES DA SILVA (26063905)"
"Pernambuco";"ESCOLA PADRE ZUZINHA (26063999)"
"Pernambuco";"ESCOLA PROFESSORA MARIA LUCIA ALVES (26064006)"
"Pernambuco";"ESCOLA MALAQUIAS CARDOSO ARAGAO (26064030)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO DAVID DE SOUZA (26064294)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO NATALICIA MARIA FIGUEIROA DA SILVA (26064618)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO SEVERINO FARIAS (26064626)"
"Pernambuco";"ESCOLA MARIA CECILIA BARBOSA LEAL (26064642)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO ANA FAUSTINA (26065401)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO XXIII (26065568)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO SEVERINO CORDEIRO DE ARRUDA (26065592)"
"Pernambuco";"ESCOLA JOSE BEZERRA DE ANDRADE (26065606)"
"Pernambuco";"ESCOLA ESTELITA TIMOTEO (26066181)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO PROTAZIO SOARES DE SOUZA (26066220)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO GIL RODRIGUES (26066572)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR MOTA SILVEIRA (26067137)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO JUSTULINO FERREIRA GOMES (26067382)"
"Pernambuco";"ESCOLA RAIMUNDO HONORIO (26067552)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO MANOEL GONCALVES DE LIMA (26067803)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA MARILENE CHAVES DE SANTANA (26068427)"
"Pernambuco";"ESCOLA ANTONIO INACIO (26068508)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO JARINA MAIA (26068729)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO NOSSA SENHORA AUXILIADORA (26068877)"
"Pernambuco";"CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO DO LIMOEIRO (26069202)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA JANDIRA DE ANDRADE LIMA (26069210)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO AUSTRO COSTA (26069288)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR SEBASTIAO DE VASCONCELOS GALVAO (26069318)"
"Pernambuco";"ESCOLA SERAFICO RICARDO (26069555)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO GINASIO DE LIMOEIRO ARTHUR CORREIA DE OLIVEIRA (26069652)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO SEVERINO DE ANDRADE GUERRA (26070090)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO ABILIO DE SOUZA BARBOSA (26070260)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA RITA MARIA DA CONCEICAO (26070456)"
"Pernambuco";"ESCOLA PROFESSOR ANTONIO PEDRO DE AGUIAR (26070618)"
"Pernambuco";"ESCOLA CONEGO FERNANDO PASSOS (26070782)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO MANOEL GUILHERME DA SILVA (26070880)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO CORONEL JOAO FRANCISCO (26071606)"
"Pernambuco";"ESCOLA PROFESSOR JOAO BARBOSA DE ALMEIDA (26071673)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO AZARIAS SALGADO (26071924)"
"Pernambuco";"ESCOLA CORONEL JOSE ABILIO (26072149)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO FREI CAETANO DE MESSINA (26072254)"
"Pernambuco";"ESCOLA MESTRA BEATRIZ (26072637)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA ISMENIA LEMOS WANDERLEY (26073102)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO LUIZ PEREIRA JUNIOR (26073498)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO AUGUSTA CORDEIRO DE MELO (26074079)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO JERONIMO GUEIROS (26074311)"
"Pernambuco";"ESCOLA PE ANTONIO CALLOU DE ALENCAR (26074362)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO AUGUSTO LUCIO DA SILVA (26074907)"
"Pernambuco";"ESCOLA PROFESSORA CLARICE GODOY (26074923)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO FRANCISCO MADEIROS (26075385)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO DOM JOAO DA MATA AMARAL (26075687)"
"Pernambuco";"ESCOLA DOM JUVENCIO BRITTO (26075709)"
"Pernambuco";"ESCOLA DUQUE DE CAXIAS (26075733)"
"Pernambuco";"ESCOLA HENRIQUE DIAS (26075768)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR JERONIMO GUEIROS (26075903)"
"Pernambuco";"ESCOLA PROFESSORA ELISA COELHO (26075911)"
"Pernambuco";"ESCOLA PROFESSORA ELVIRA VIANA (26075920)"
"Pernambuco";"ESCOLA SAO CRISTOVAO (26075970)"
"Pernambuco";"ESCOLA SAO JOSE - GARANHUNS (26075989)"
"Pernambuco";"ESCOLA SENADOR ADERBAL JUREMA - GARANHUNS (26075997)"
"Pernambuco";"ESCOLA SIMOA GOMES (26076047)"
"Pernambuco";"ESCOLA ESTADUAL PROFESSORA SILVIA CALADO (26076241)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO VIRGEM DO SOCORRO (26076250)"
"Pernambuco";"ESCOLA INSTITUTO PRESBITERIANO DE HELIOPOLIS (26076357)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO FRANCISCO PEREIRA DA COSTA (26076780)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO SEBASTIAO TIAGO DE OLIVEIRA (26077825)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO ABILIO MONTEIRO (26078562)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO DEOLINDA AMARAL (26078805)"
"Pernambuco";"ESCOLA JORNALISTA MANUEL AMARAL (26078872)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO REGINA PACIS - GARANHUNS (26079593)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO NARCISO CORREIA (26079739)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO MONSENHOR JOAO MARQUES (26080516)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO FERNANDES DA SILVA (26081059)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO MONSENHOR ALFREDO DAMASO (26081180)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR JOSE CONSTANTINO (26081849)"
"Pernambuco";"ESCOLA JOSE LINS DE FIGUEIREDO (26082020)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR FRANCISCO JOAQUIM DE BARROS CORREIA (26082179)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO LEOBALDO SOARES DA SILVA (26082861)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR ALEXANDRINO DA ROCHA (26083159)"
"Pernambuco";"ESCOLA PE JOSE AUGUSTO (26083493)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO QUINTINO BOCAIUVA (26083639)"
"Pernambuco";"ESCOLA EZEQUIEL BERTINO DE ALMEIDA (26084040)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA MARIA DE LOURDES TEMPORAL (26084201)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO MANOEL MOREIRA DA COSTA (26084317)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR MANOEL EDMUNDO (26084791)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO PESSOA SOUTO MAIOR (26086077)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO FREI EPIFANIO (26086638)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAQUINA LIRA (26086905)"
"Pernambuco";"ESCOLA CEL LUIZ IGNACIO PESSOA DE MELO (26087022)"
"Pernambuco";"ESCOLA DOM BOSCO (26087030)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO JAIME COELHO (26087375)"
"Pernambuco";"ESCOLA LAURINDO GOMES (26087529)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO PEDRO TAVARES (26087715)"
"Pernambuco";"ESCOLA DEPUTADO JOAO TEOBALDO DE AZEVEDO (26087880)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO CAVALCANTI PETRIBU (26087910)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE DE LIMA JUNIOR (26087928)"
"Pernambuco";"ESCOLA PAULA FRASSINETTI (26088037)"
"Pernambuco";"ESCOLA LIONS CLUBE DE CARPINA (26088053)"
"Pernambuco";"ESCOLA SAO JOSE (26088134)"
"Pernambuco";"ESCOLA ALUISIO GERMANO (26088258)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAQUIM OLAVO (26088282)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO ANTONIO CORREIA DE OLIVEIRA ANDRADE (26088410)"
"Pernambuco";"ESCOLA JULIO CORREIA DE OLIVEIRA (26088533)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO EMILIANO PEREIRA BORGES (26088606)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO AUGUSTO GONDIM (26088851)"
"Pernambuco";"ESCOLA DOUTOR JOAO ALFREDO (26088886)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO BENIGNO PESSOA DE ARAUJO (26088894)"
"Pernambuco";"ESCOLA ANDRE VIDAL DE NEGREIROS (26089190)"
"Pernambuco";"ESCOLA CEL JOSE PINTO DE ABREU (26089238)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO FREI CAMPO MAYOR (26089424)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO FREI ORLANDO (26089505)"
"Pernambuco";"ESCOLA ARRUDA CAMARA (26089530)"
"Pernambuco";"ESCOLA JOSE ANTONIO BEZERRA DE MENEZES (26089718)"
"Pernambuco";"ESCOLA IBIRANGA (26089840)"
"Pernambuco";"ESCOLA SEVERINO GOUVEIA DE LIMA (26089947)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR FRANCISCO SIQUEIRA C DA CUNHA (26090058)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO TRISTAO FERREIRA BESSA (26090309)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO CREUSA DE FREITAS CAVALCANTI (26090406)"
"Pernambuco";"ESCOLA BRIGADEIRO EDUARDO GOMES (26090759)"
"Pernambuco";"ESCOLA ANTONIO COUTINHO (26090767)"
"Pernambuco";"ESCOLA CAPITAO PLINIO DE SOUZA MONTEIRO (26090856)"
"Pernambuco";"ESCOLA DOM CARLOS COELHO - NAZARE (26090864)"
"Pernambuco";"ESCOLA DOM RICARDO VILELA (26090899)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO DON VIEIRA (26090902)"
"Pernambuco";"ESCOLA DE REFERENCIA EM ENSINO MEDIO MACIEL MONTEIRO (26090910)"
"Pernambuco";"ESCOLA DE APLICACAO PROFESSOR CHAVES (26090970)"
