"CO_ENTIDADE";"NO_ENTIDADE";"CO_UF";"CO_MUNICIPIO";"TP_LOCALIZACAO"
27220036;"ESCOLA ESTADUAL MARIA RITA LYRA DE ALMEIDA";27;2704302;"Urbana"
27220044;"COLEGIO TIRADENTES POLICIA MILITAR";27;2704302;"Urbana"
27220052;"ESCOLA ESTADUAL DR FRANCISCO MELO";27;2704302;"Urbana"
27220087;"ESCOLA ESTADUAL DEPUTADO GILVAN BARROS";27;2702900;"Urbana"
27224546;"CENTRO EDC DE JOVENS E ADULTOS PAULO FREIRE - CEJA";27;2704302;"Urbana"
27224759;"ESCOLA ESTADUAL PROFESSORA MARIA MARGARIDA SILVA PUGLIESI";27;2708501;"Urbana"
27224791;"ESCOLA ESTADUAL PROFESSORA ROSALVA PEREIRA VIANA";27;2704302;"Urbana"
27224929;"ESCOLA TECNICA DE SAUDE PROFESSORA VALERIA HORA";27;2704302;"Urbana"
27225259;"ESCOLA ESTADUAL PROFESSORA LAURA MARIA CHAGAS DE ASSIS";27;2708006;"Urbana"
27225569;"ESCOLA ESTADUAL MARIA DAS GRACAS DE SA TEIXEIRA";27;2704302;"Urbana"
27225674;"ESCOLA ESTADUAL MARIA SALETE GUSMAO DE ARAUJO";27;2704302;"Urbana"
27225682;"ESCOLA ESTADUAL PROFESSORA ANAIAS DE LIMA ANDRADE";27;2704302;"Urbana"
27225755;"ESCOLA ESTADUAL PROFESSORA MARIA ANTONIA DE OLIVEIRA SANTOS";27;2705101;"Urbana"
27225968;"ESCOLA ESTADUAL GERALDO MELO DOS SANTOS";27;2704302;"Urbana"
27226131;"ESCOLA ESTADUAL MARIA DE LOURDES SANTOS DA SILVA";27;2700706;"Urbana"
27226158;"ESCOLA ESTADUAL DE EM INTEGRAL INTEGRADO A EDUC PROFISSIONAL PROFª IZAURA ANTONIA DE LISBOA";27;2700300;"Urbana"
27226174;"ESCOLA ESTADUAL PROFª CLAUDIZETE LIMA ELEUTERIO";27;2707701;"Urbana"
27226239;"ESCOLA ESTADUAL DJALMA BARROS SIQUEIRA";27;2702306;"Urbana"
27226271;"ESCOLA ESTADUAL PROFª BENEDITA DE CASTRO LIMA";27;2704302;"Urbana"
27226328;"ESCOLA ESTADUAL PROFESSOR LIMA CASTRO";27;2702306;"Rural"
27226336;"ESCOLA ESTADUAL INDIGENA JOSE GOMES CELESTINO";27;2706307;"Rural"
27226468;"ESCOLA ESTADUAL PADRE TEOFANES AUGUSTO DE ARAUJO BARROS";27;2708303;"Urbana"
27226638;"ESCOLA INDIGENA CACIQUE ALFREDO CELESTINO";27;2706307;"Rural"
27226794;"ESCOLA ESTADUAL INDIGENA BALBINO FERREIRA";27;2706307;"Rural"
27226808;"ESCOLA ESTADUAL PROFA ELZA SOARES CAVALCANTE";27;2707602;"Urbana"
27226930;"ESCOLA ESTADUAL PROFª GILVANA ATAIDE CAVALCANTE CABRAL";27;2704302;"Urbana"
27226948;"ESCOLA ESTADUAL MARCELO RESENDE";27;2704302;"Urbana"
27227227;"ESCOLA INDIGENA ACONA";27;2709202;"Rural"
27230040;"ESCOLA ESTADUAL PROFª MARIA LUCIA LINS DE FREITAS";27;2704302;"Urbana"
27230562;"ESCOLA INDIGENA ANCELMO BISPO DE SOUZA";27;2703304;"Rural"
27235807;"ESCOLA ESTADUAL MARIA IVONE SANTOS DE OLIVEIRA";27;2704302;"Urbana"
27237400;"CAS CENTRO DE ATENDIMENTO AS PESSOAS COM SURDEZ JOELINA ALVES CERQUEIRA";27;2704302;"Urbana"
27253007;"ESCOLA ESTADUAL PROFESSOR LIBERALINO BONFIM DE OLIVEIRA";27;2704302;"Urbana"
27353036;"ESCOLA ESTADUAL DE ED BASICA E PROFISSIONAL JOSE APRIGIO BRANDAO VILELA";27;2709152;"Urbana"
27354024;"ESCOLA ESTADUAL ROSA MARIA PAULINO DA FONSECA";27;2704708;"Urbana"
